-0.855341,-0.124420,0.081596,0.496239
-0.665165,0.641472,0.149147,0.351887
0.787602,0.445930,0.005793,0.425201
0.446887,0.508940,0.399556,0.617760
0.122569,-0.661485,0.451033,0.586501
-0.605303,-0.286525,0.491734,0.556515
0.786761,-0.215507,0.176306,0.550889
0.201753,0.755720,0.419509,0.460646
0.241388,-0.441170,0.560140,0.658289
-0.116893,0.844972,0.016937,0.521604
0.100361,0.646175,0.133113,0.744759
-0.371873,-0.710642,0.179302,0.569692
-0.349306,0.180258,0.041208,0.918583
0.154159,-0.650811,0.172214,0.723203
-0.466371,-0.626472,0.429718,0.453182
0.700860,0.510826,0.294779,0.401195
-0.745227,-0.319781,0.103850,0.575841
-0.815288,-0.298548,0.281301,0.408711
0.414729,0.142075,0.361117,0.823048
-0.560722,0.005463,0.499319,0.660486
0.633148,0.182499,0.451177,0.601879
0.296335,-0.766937,0.255168,0.508805
-0.303098,-0.810010,0.069627,0.497159
-0.682705,0.392515,0.241416,0.567066
0.488296,-0.608413,0.005191,0.625599
0.078565,-0.538707,0.575415,0.610345
0.831470,-0.219440,0.013928,0.510206
0.334465,0.654645,0.472958,0.485679
-0.834570,-0.092100,0.270059,0.471252
0.451571,0.528444,0.392647,0.602212
0.584471,-0.324708,0.373900,0.642773
-0.564221,-0.648568,0.355407,0.367014
-0.513637,0.227971,0.571914,0.597596
-0.613680,-0.598575,0.162444,0.488587
0.838703,-0.212126,0.133596,0.483458
-0.773087,-0.227164,0.203735,0.556081
-0.817934,-0.142152,0.046079,0.555566
0.197879,-0.844940,0.245670,0.431933
0.605673,-0.553094,0.233852,0.522073
0.132306,-0.836707,0.234499,0.476893
0.314790,-0.617462,0.462004,0.553354
0.727317,0.532746,0.197564,0.384916
-0.525057,0.590596,0.139025,0.596812
0.823306,0.215250,0.272079,0.449231
-0.560794,-0.700644,0.104983,0.428471
0.574809,0.656288,0.281810,0.399330
0.495339,-0.594036,0.315996,0.549461
0.648438,-0.201744,0.516405,0.521683
-0.777282,-0.338242,0.237870,0.474177
-0.769307,0.397485,0.240718,0.438438
0.364552,0.929772,0.051244,0.000078
0.904416,-0.426002,0.023534,0.000056
0.668490,-0.743703,0.005129,0.000032
-0.972663,0.184448,0.141088,0.000087
0.853863,-0.520181,0.018130,0.000042
0.738547,0.673749,0.024719,0.000041
-0.334052,-0.941890,0.035381,0.000087
0.381577,0.924321,0.005415,0.000111
0.648218,-0.759145,0.059265,0.000148
-0.964289,-0.262922,0.031911,0.000010
0.924068,0.382004,0.013118,0.000035
-0.221084,-0.974693,0.033099,0.000056
0.457348,-0.889253,0.007927,0.000114
0.183505,0.982594,0.028912,0.000002
-0.636852,-0.770608,0.024136,0.000042
0.393030,-0.911396,0.122006,0.000034
-0.715836,0.640110,0.278994,0.000142
0.938838,-0.343169,0.028595,0.000089
0.803446,-0.595095,0.018331,0.000205
0.068322,-0.997329,0.025817,0.000298
