0.549032,-0.694357,0.263595,0.383340
0.818699,-0.371267,0.060688,0.433831
0.341438,0.760303,0.288440,0.471340
0.674678,-0.512394,0.318736,0.425051
-0.494675,-0.269940,0.128960,0.815965
0.684745,0.264569,0.402170,0.547162
0.486424,-0.682870,0.371940,0.398423
-0.009652,0.628222,0.462834,0.625323
0.602124,-0.622974,0.206651,0.454582
0.210903,0.774504,0.382512,0.457546
0.791672,0.168819,0.293413,0.508590
0.528299,-0.689717,0.325115,0.373486
-0.156955,-0.820098,0.326042,0.443284
-0.594773,-0.621102,0.270573,0.432744
-0.601632,-0.439130,0.247231,0.619742
-0.276875,-0.346935,0.466061,0.765352
-0.635768,-0.601398,0.046427,0.481626
-0.433274,0.647177,0.142199,0.610914
0.532448,0.425196,0.466953,0.563616
0.697600,-0.444560,0.163192,0.537669
0.053012,-0.469836,0.564194,0.676853
0.756653,0.138658,0.162645,0.617898
0.429528,-0.625622,0.268176,0.593451
-0.313914,0.098475,0.664284,0.671184
0.424295,0.796530,0.102832,0.418258
0.051787,-0.819422,0.343326,0.456062
0.200171,0.692068,0.493845,0.486920
0.848101,-0.178360,0.001765,0.498908
0.108317,-0.748205,0.134844,0.640526
-0.316639,-0.751494,0.344905,0.464799
0.674954,0.117784,0.232434,0.690317
0.686419,0.107419,0.494452,0.522310
0.774333,-0.281877,0.268070,0.499091
-0.407481,0.324364,0.531024,0.668401
0.448093,-0.673802,0.373411,0.453616
-0.826597,-0.150626,0.324835,0.434201
0.637462,-0.296658,0.418160,0.575133
0.734861,-0.481203,0.061237,0.473997
-0.670253,-0.372791,0.175012,0.617380
0.626922,-0.651643,0.211279,0.371068
-0.625910,0.622823,0.082700,0.462048
-0.000111,0.880280,0.161149,0.446248
-0.754224,-0.476812,0.165282,0.420092
-0.351877,-0.583765,0.497485,0.536572
0.320268,0.813308,0.197734,0.443689
0.605693,-0.682456,0.210649,0.350738
0.572165,-0.500912,0.440833,0.476845
0.506307,0.643983,0.277707,0.501815
0.685345,-0.404795,0.133171,0.590515
-0.489838,0.216554,0.542874,0.646878
-0.739330,-0.663189,0.116478,0.002273
0.399867,0.916544,0.004476,0.005800
0.924987,0.379666,0.013526,0.008404
0.599220,-0.795267,0.092118,0.000877
0.711059,-0.702485,0.029525,0.006207
0.951194,-0.308325,0.011714,0.005363
0.647668,0.759722,0.057643,0.005163
0.956845,-0.289765,0.021521,0.004565
0.990089,0.137002,0.030876,0.000519
-0.710853,0.699722,0.071201,0.002694
0.807000,-0.590437,0.011545,0.001621
0.290583,-0.955557,0.048579,0.010618
0.991658,-0.126943,0.022117,0.003201
-0.899867,0.436051,0.009856,0.001342
0.131710,0.991127,0.017199,0.004828
-0.981596,-0.175728,0.074681,0.003520
0.625915,0.779827,0.009553,0.002967
-0.635258,0.771734,0.028915,0.006218
0.768747,0.639210,0.019495,0.007608
0.978400,-0.204996,0.025358,0.008209
