0.120628,0.181564,-0.975953
-0.163894,0.039395,-0.985691
-0.841554,0.344591,-0.415985
-0.025825,0.217223,-0.975780
0.582988,0.104132,-0.805780
-0.458145,0.317788,-0.830129
0.147863,0.257458,-0.954909
-0.476452,0.664389,-0.575831
0.064850,0.135214,-0.988692
-0.814123,0.500495,-0.294464
-0.449982,0.221556,-0.865118
0.128855,0.227192,-0.965288
0.568476,0.237464,-0.787684
0.817850,0.232806,-0.526235
0.742578,0.212563,-0.635133
0.439102,0.350444,-0.827272
0.837146,0.036550,-0.545757
-0.291623,0.867865,-0.402202
-0.515515,0.413119,-0.750718
-0.053085,0.102621,-0.993303
0.283879,0.381987,-0.879488
-0.377042,0.113876,-0.919169
0.154127,0.165361,-0.974115
0.286245,0.699322,-0.654990
-0.926197,0.117490,-0.358267
0.439270,0.238307,-0.866171
-0.684114,0.614523,-0.392874
-0.263968,-0.001459,-0.964530
0.358129,0.081599,-0.930100
0.644218,0.261736,-0.718664
-0.308727,0.160105,-0.937579
-0.357867,0.375032,-0.855151
-0.175567,0.179518,-0.967962
0.258563,0.777502,-0.573268
0.163949,0.250424,-0.954153
0.914577,0.383264,-0.129066
-0.091594,0.274793,-0.957131
-0.062162,0.038011,-0.997342
0.794433,0.159356,-0.586073
0.059959,0.145982,-0.987469
0.286972,0.282365,0.915378
-0.960019,0.278466,0.028652
0.919360,0.157139,-0.360673
0.597178,0.388815,-0.701571
-0.914423,0.246038,-0.321396
0.084385,0.147521,-0.985453
0.024360,0.296793,-0.954631
-0.746852,0.282489,-0.602006
-0.058531,0.081255,-0.994973
0.422178,0.742810,-0.519615
0.991476,0.115740,0.059837
-0.929404,0.005397,0.369024
-0.917061,0.014011,-0.398500
0.141618,0.091505,-0.985683
-0.001960,0.028848,-0.999582
-0.455616,0.011849,-0.890098
-0.995874,0.058521,0.069357
-0.465888,0.021414,-0.884585
-0.795522,0.031301,-0.605115
0.005454,0.071824,0.997402
-0.149581,0.011246,-0.988685
0.477484,0.048600,-0.877295
-0.606634,0.022209,-0.794671
0.324395,0.009953,0.945869
-0.798610,0.018123,0.601577
0.814280,0.074104,0.575723
-0.993901,0.010413,0.109785
-0.099193,0.029582,0.994628
-0.994277,0.020210,-0.104904
-0.538336,0.025193,-0.842354
0.789834,0.185446,0.584613
0.941314,0.040192,0.335132
0.753235,0.343154,-0.561144
0.863420,0.221886,0.453070
0.400032,0.110731,0.909788
0.946079,0.323603,-0.014713
0.757400,0.263161,0.597572
0.710101,0.676235,-0.196119
0.829985,0.138435,0.540333
0.630112,0.495900,-0.597530
0.974157,0.225442,0.013935
0.776036,0.231951,0.586486
0.394542,0.244142,0.885851
0.031316,0.239556,0.970377
0.162178,0.222185,0.961422
0.494948,0.367782,0.787250
0.037063,0.037770,0.998599
0.331430,0.878419,-0.344287
0.900780,0.419953,-0.110610
0.894027,0.105247,0.435474
0.622115,0.396285,0.675226
0.987933,0.116550,0.102007
0.773331,0.170417,0.610670
0.410871,0.730620,0.545325
0.746655,0.116632,-0.654907
0.530890,0.244895,0.811284
0.654910,0.613609,-0.441109
0.972537,-0.001490,0.232745
0.630652,0.084515,0.771450
0.293358,0.269602,0.917200
0.971682,0.164579,0.169551
0.919704,0.382297,0.089406
0.931738,0.183530,0.313338
0.341895,0.819463,0.459987
0.749104,0.256616,0.610730
-0.377340,0.393031,0.838535
0.880785,0.282043,0.380354
0.901530,0.038889,0.430966
0.089249,0.166904,0.981925
0.830450,0.148947,0.536812
-0.917671,0.257209,-0.302858
0.406584,0.268796,-0.873177
-0.169648,0.161517,0.972179
0.300603,0.402130,0.864829
0.704400,0.243650,-0.666674
0.816185,0.150424,0.557865
0.819724,0.303911,0.485481
0.877351,0.284090,-0.386715
0.898826,0.083492,0.430279
0.210619,0.781398,0.587416
-0.547412,0.115730,0.828822
0.145425,0.005399,-0.989354
0.803213,0.014010,-0.595528
0.782834,0.091511,0.615464
0.866776,0.028862,0.497862
0.998635,0.011846,0.050866
0.437539,0.058507,-0.897294
0.999029,0.021418,0.038489
0.921824,0.031301,-0.386344
-0.866445,0.071809,-0.494082
0.931049,0.011248,0.364720
0.520999,0.048554,0.852175
0.991490,0.022211,-0.128278
-0.981361,0.009954,-0.191915
-0.121839,0.018116,-0.992385
-0.905604,0.074106,0.417601
0.402063,0.010414,-0.915553
-0.811647,0.029568,-0.583399
