-0.937588,0.089655,-0.335992
0.077557,0.310650,-0.947355
-0.176223,0.281563,-0.943222
-0.749965,0.390374,-0.534005
0.778218,0.624356,0.067503
0.772642,0.466084,-0.431034
0.156816,0.531082,0.832683
0.346716,0.188249,-0.918885
-0.827626,0.561133,-0.012822
-0.594433,0.148558,-0.790304
-0.347916,0.080938,-0.934026
-0.134635,0.743059,-0.655543
-0.853657,0.423356,-0.303381
-0.987988,0.093119,-0.123325
0.917044,0.265524,-0.297535
-0.855160,0.446017,-0.264139
0.197608,0.549527,-0.811770
0.630055,0.127344,0.766038
0.417435,0.165110,-0.893581
0.233148,0.098102,-0.967480
0.802507,0.138050,-0.580452
-0.301966,0.151595,-0.941188
-0.237359,0.412708,0.879393
-0.477341,0.162314,-0.863597
-0.705753,0.194787,-0.681154
-0.835037,0.194831,-0.514542
0.326720,0.776827,-0.538326
-0.017650,0.306572,-0.951684
-0.426552,0.188630,-0.884575
0.684471,0.064979,-0.726138
0.976374,0.005888,-0.216007
-0.544911,0.000587,-0.838494
0.922817,0.179175,-0.341036
0.818152,0.226172,-0.528652
-0.387286,0.865664,-0.317231
0.553403,0.016820,-0.832743
0.974450,0.218769,0.050859
-0.737931,0.397038,-0.545728
0.426040,0.094538,-0.899752
-0.633611,0.332675,-0.698473
-0.078060,0.726145,-0.683096
0.657102,0.711798,0.248115
-0.869928,0.480498,-0.111119
0.751177,0.654481,-0.085950
-0.182143,0.983037,-0.021515
-0.030693,0.061978,-0.997605
0.970456,0.087379,0.224901
-0.759057,0.650638,-0.022398
0.593511,0.189991,-0.782079
-0.011195,0.125229,-0.992065
0.732704,0.088993,-0.674704
0.785878,0.318086,0.530300
0.910202,0.288272,0.297375
0.793395,0.392958,-0.464874
-0.485770,0.635970,0.599642
-0.043395,0.486420,0.872647
-0.798419,0.510806,-0.318754
0.626570,0.194601,0.754679
0.386649,0.547077,-0.742435
0.977612,0.149010,-0.148562
0.986354,0.083986,0.141603
0.609786,0.783906,0.116845
0.666398,0.420351,-0.615808
0.551662,0.089886,-0.829210
-0.227691,0.272674,0.934776
0.610304,0.437889,-0.660138
0.602644,0.579842,0.548273
-0.987929,0.124474,0.092207
0.566109,0.172448,0.806090
0.727179,0.100389,0.679068
0.085498,0.142400,0.986110
0.970460,0.154777,0.185071
-0.636954,0.382845,-0.669118
0.986282,0.164420,-0.014624
0.932186,0.195544,-0.304617
0.843344,0.195991,-0.500358
0.277727,0.813591,0.510820
0.839485,0.316116,0.441968
0.980269,0.191730,0.048080
0.278642,0.066736,0.958074
-0.343599,0.006601,0.939093
0.996367,0.000358,-0.085160
-0.187977,0.183886,0.964806
0.036716,0.232159,0.971985
0.383557,0.864422,-0.325051
0.442009,0.017299,0.896844
-0.589234,0.226343,0.775611
0.825953,0.398086,-0.399160
0.568030,0.099658,0.816952
0.899060,0.340379,-0.275380
0.618192,0.753712,0.223064
-0.600059,0.717223,0.354289
0.459595,0.460994,-0.759116
-0.359689,0.680496,0.638396
0.067844,0.973769,-0.217191
0.885187,0.062224,0.461055
-0.727087,0.090342,0.680576
0.333263,0.625288,-0.705656
0.375993,0.197512,0.905328
0.870065,0.128097,0.476003
0.204710,0.092582,0.974434
-0.863964,0.318115,0.390346
-0.734588,0.289928,0.613451
-0.043410,0.424934,0.904183
-0.293442,0.606944,-0.738587
-0.729951,0.465561,-0.500423
0.641852,0.505573,-0.576560
-0.971964,0.192613,0.134854
0.442227,0.573380,0.689689
-0.384170,0.151580,0.910734
-0.640172,0.084308,0.763592
-0.475229,0.798206,0.370167
0.187454,0.433721,0.881333
0.438851,0.096786,0.893332
-0.690763,0.262502,-0.673750
0.247049,0.467350,0.848852
-0.800185,0.570857,0.183917
0.360286,0.118839,-0.925241
-0.984163,0.169460,0.052026
-0.959782,0.099768,0.262420
-0.888207,0.138297,-0.438135
-0.669086,0.155260,0.726787
0.872620,0.390763,-0.292983
-0.508428,0.167163,0.844724
-0.226483,0.201297,0.952988
-0.008365,0.202088,0.979332
-0.604510,0.792475,-0.080942
-0.822987,0.314784,0.472868
-0.554775,0.194326,0.808988
-0.963252,0.065490,-0.260492
-0.633440,0.005636,-0.773771
-0.450950,0.000377,0.892549
-0.735378,0.177699,-0.653943
-0.854684,0.226762,-0.467005
0.004081,0.928637,0.370966
-0.995743,0.016730,-0.090641
-0.386006,0.210041,-0.898266
-0.086410,0.409146,0.908368
-0.993925,0.098087,0.049917
-0.267285,0.360515,0.893637
-0.540292,0.757574,0.366287
-0.056721,0.670965,-0.739317
0.413804,0.504679,0.757671
-0.392545,0.634654,-0.665675
0.115233,0.988692,0.095968
-0.853232,0.062100,0.517820
-0.243993,0.083355,-0.966188
0.428227,0.674838,0.601012
-0.968642,0.191914,-0.157803
-0.859138,0.127981,0.495482
-0.540524,0.076103,-0.837880
0.584976,0.312506,-0.748427
0.351468,0.273338,-0.895408
-0.411736,0.287309,-0.864828
0.410205,0.775844,0.479372
0.820972,0.570299,0.027644
-0.642321,0.530187,0.553467
0.780829,0.197405,-0.592737
-0.669896,0.456830,-0.585274
-0.042113,0.135423,-0.989893
0.226171,0.077791,-0.970976
-0.074053,0.626442,-0.775942
-0.506476,0.367503,-0.780015
-0.694588,0.070326,-0.715962
0.895450,0.318261,0.311255
-0.565539,0.344116,-0.749500
0.450282,0.559934,-0.695500
-0.367655,0.154321,0.917069
0.815011,0.176550,-0.551894
0.719159,0.100594,-0.687525
0.987019,0.158917,-0.023231
0.258433,0.142562,-0.955452
-0.911500,0.351237,0.214009
0.064106,0.149503,-0.986681
-0.195874,0.172855,-0.965274
-0.377781,0.170134,-0.910130
0.351077,0.827277,-0.438586
0.475676,0.301103,-0.826480
0.139024,0.176697,-0.974397
0.975068,0.071917,-0.209929
0.910566,0.008289,0.413280
0.012646,0.001221,-0.999919
0.934087,0.209709,0.288970
0.965578,0.252581,0.062138
-0.469881,0.577532,-0.667584
0.924922,0.017218,-0.379768
0.645281,0.335472,0.686346
-0.292779,0.353341,-0.888499
0.832701,0.102711,-0.544114
-0.251627,0.261553,-0.931812
0.131304,0.680162,-0.721206
-0.066405,0.918331,0.390203
-0.667648,0.331354,-0.666671
0.402079,0.889332,0.217763
-0.377791,0.861313,-0.339725
0.543020,0.060555,-0.837533
0.486102,0.125981,0.864774
-0.665039,0.466153,-0.583460
0.914427,0.210013,-0.346002
0.556614,0.124562,-0.821380
0.993699,0.077749,-0.080736
0.350635,0.321459,0.879613
0.602851,0.281050,0.746713
