-0.937572,0.089709,-0.336022
0.078547,0.311017,-0.947153
-0.176249,0.282176,-0.943034
-0.749553,0.390652,-0.534379
0.778342,0.624238,0.067165
0.773123,0.466104,-0.430148
0.157191,0.530765,0.832814
0.345838,0.188602,-0.919144
-0.828163,0.560354,-0.012266
-0.594100,0.147123,-0.790822
-0.347347,0.081472,-0.934191
-0.135158,0.742788,-0.655743
-0.853643,0.423131,-0.303732
-0.987882,0.093151,-0.124143
0.917196,0.265201,-0.297356
-0.855553,0.445825,-0.263190
0.198087,0.549197,-0.811877
0.630286,0.128273,0.765693
0.418432,0.165413,-0.893058
0.232299,0.097911,-0.967704
0.802530,0.138023,-0.580427
-0.301598,0.150646,-0.941458
-0.237379,0.413332,0.879095
-0.478022,0.161466,-0.863379
-0.705911,0.194554,-0.681057
-0.834854,0.195705,-0.514508
0.327453,0.776957,-0.537691
-0.016582,0.306138,-0.951843
-0.426567,0.188741,-0.884544
0.685311,0.064732,-0.725368
0.976334,0.006379,-0.216172
-0.546014,0.000507,-0.837776
0.922908,0.179526,-0.340605
0.817684,0.226337,-0.529305
-0.387502,0.865227,-0.318157
0.554203,0.016837,-0.832211
0.974498,0.218456,0.051285
-0.738377,0.397203,-0.545005
0.426349,0.095771,-0.899474
-0.632864,0.333090,-0.698953
-0.078705,0.726232,-0.682929
0.656419,0.712555,0.247749
-0.870396,0.479738,-0.110737
0.751177,0.654556,-0.085377
-0.182189,0.983011,-0.022273
-0.031725,0.061231,-0.997619
0.970396,0.087664,0.225050
-0.759037,0.650678,-0.021925
0.593268,0.189550,-0.782371
-0.011073,0.125496,-0.992032
0.732891,0.088975,-0.674503
0.785665,0.318413,0.530418
0.910036,0.289162,0.297019
0.793187,0.392164,-0.465899
-0.485796,0.635715,0.599891
-0.042698,0.485654,0.873107
-0.798237,0.510505,-0.319692
0.626574,0.194785,0.754628
0.386943,0.547100,-0.742265
0.977686,0.148882,-0.148200
0.986287,0.083056,0.142617
0.609819,0.783822,0.117237
0.666213,0.420217,-0.616099
0.550590,0.090527,-0.829853
-0.227216,0.272826,0.934847
0.609836,0.438511,-0.660157
0.602438,0.579752,0.548594
-0.987857,0.124577,0.092841
0.566373,0.171964,0.806009
0.727782,0.100829,0.678356
0.085953,0.142720,0.986024
0.970519,0.153904,0.185490
-0.636810,0.383391,-0.668942
0.986270,0.164485,-0.014698
0.932067,0.196115,-0.304616
0.843528,0.195770,-0.500134
0.277155,0.813725,0.510917
0.839087,0.315353,0.443266
0.980271,0.191891,0.047407
0.278470,0.066719,0.958125
-0.343621,0.006636,0.939085
0.996411,0.000515,-0.084641
-0.188399,0.184243,0.964655
0.036942,0.231729,0.972079
0.383239,0.864634,-0.324862
0.441884,0.017343,0.896905
-0.589850,0.225718,0.775325
0.825830,0.398413,-0.399088
0.568119,0.099382,0.816924
0.898894,0.340147,-0.276206
0.618880,0.753476,0.221949
-0.600021,0.717185,0.354430
0.459584,0.461011,-0.759112
-0.360557,0.679993,0.638441
0.067167,0.973578,-0.218254
0.885493,0.062436,0.460438
-0.727150,0.089241,0.680654
0.333293,0.624765,-0.706105
0.375928,0.196672,0.905538
0.870203,0.128010,0.475772
0.205055,0.092609,0.974359
-0.864151,0.317704,0.390264
-0.733993,0.290973,0.613669
-0.044007,0.423701,0.904732
-0.293129,0.607275,-0.738439
-0.730532,0.465079,-0.500024
0.641458,0.506096,-0.576540
-0.972060,0.192470,0.134367
0.441904,0.573404,0.689875
-0.383930,0.151829,0.910794
-0.639256,0.083985,0.764394
-0.475508,0.797769,0.370752
0.187665,0.434366,0.880970
0.439052,0.097069,0.893203
-0.690322,0.262913,-0.674042
0.246721,0.466975,0.849154
-0.799847,0.571394,0.183721
0.359469,0.119185,-0.925515
-0.984257,0.169024,0.051662
-0.959849,0.100083,0.262055
-0.888357,0.138444,-0.437784
-0.669238,0.155494,0.726596
0.872792,0.390459,-0.292875
-0.508762,0.167600,0.844436
-0.226457,0.201420,0.952968
-0.008689,0.202571,0.979229
-0.604131,0.792763,-0.080948
-0.822529,0.315553,0.473152
-0.554032,0.194505,0.809454
-0.963514,0.065276,-0.259575
-0.633829,0.006259,-0.773448
-0.450835,0.000525,0.892607
-0.734736,0.178410,-0.654472
-0.854599,0.226558,-0.467261
0.004292,0.928469,0.371385
-0.995765,0.017052,-0.090338
-0.386684,0.209288,-0.898150
-0.087558,0.409422,0.908134
-0.993965,0.097752,0.049789
-0.267711,0.360463,0.893531
-0.540371,0.757891,0.365513
-0.056767,0.671120,-0.739172
0.413607,0.505997,0.756899
-0.391940,0.634847,-0.665847
0.115037,0.988736,0.095745
-0.853787,0.062483,0.516859
-0.244433,0.083671,-0.966049
0.427452,0.675213,0.601142
-0.968731,0.192159,-0.156955
-0.859138,0.128044,0.495467
-0.540635,0.075965,-0.837821
0.584844,0.312691,-0.748453
0.351075,0.272693,-0.895759
-0.411828,0.287837,-0.864608
0.410235,0.775792,0.479430
0.821259,0.569885,0.027654
-0.642150,0.529651,0.554178
0.781121,0.197695,-0.592256
