-0.709514,0.704689,0.001665,-0.807888
-0.704687,-0.709516,0.001258,1.064579
0.002068,-0.000280,0.999998,0.000085
0.000000,0.000000,0.000000,1.000000
-0.074881,0.997191,0.001690,-1.070702
-0.997191,-0.074883,0.001389,0.803641
0.001511,-0.001581,0.999998,0.000844
0.000000,0.000000,0.000000,1.000000
-0.003746,0.999992,0.001662,-1.100582
-0.999992,-0.003749,0.001251,0.403666
0.001257,-0.001658,0.999998,0.001304
0.000000,0.000000,0.000000,1.000000
-0.003169,0.999994,0.001576,-1.102205
-0.999994,-0.003171,0.001269,0.003652
0.001275,-0.001572,0.999998,0.001944
0.000000,0.000000,0.000000,1.000000
0.068059,0.997680,0.001592,-1.103398
-0.997681,0.068057,0.001308,-0.396286
0.001197,-0.001677,0.999998,0.002387
0.000000,0.000000,0.000000,1.000000
0.704693,0.709510,0.001655,-1.076300
-0.709511,0.704693,0.001262,-0.796255
-0.000270,-0.002064,0.999998,0.003038
0.000000,0.000000,0.000000,1.000000
0.997185,0.074955,0.001683,-0.815274
-0.074957,0.997186,0.001243,-1.058910
-0.001585,-0.001365,0.999997,0.002971
0.000000,0.000000,0.000000,1.000000
0.999991,0.003749,0.001754,-0.415471
-0.003751,0.999992,0.001285,-1.089082
-0.001750,-0.001291,0.999997,0.002348
0.000000,0.000000,0.000000,1.000000
0.999994,0.003207,0.001671,-0.015341
-0.003209,0.999993,0.001417,-1.090702
-0.001667,-0.001422,0.999997,0.001529
0.000000,0.000000,0.000000,1.000000
0.997686,-0.067965,0.001924,0.384485
0.067963,0.997687,0.001394,-1.091987
-0.002015,-0.001259,0.999997,0.000923
0.000000,0.000000,0.000000,1.000000
0.709550,-0.704653,0.001699,0.784919
0.704652,0.709551,0.001309,-1.064674
-0.002128,0.000267,0.999998,0.000258
0.000000,0.000000,0.000000,1.000000
0.074934,-0.997187,0.001761,1.047611
0.997187,0.074937,0.001435,-0.803886
-0.001562,0.001648,0.999997,-0.000576
0.000000,0.000000,0.000000,1.000000
0.003758,-0.999992,0.001765,1.077416
0.999992,0.003761,0.001517,-0.404174
-0.001524,0.001759,0.999997,-0.001084
0.000000,0.000000,0.000000,1.000000
0.003220,-0.999993,0.001675,1.078961
0.999994,0.003223,0.001295,-0.003808
-0.001300,0.001671,0.999998,-0.001640
0.000000,0.000000,0.000000,1.000000
-0.068059,-0.997679,0.001771,1.080100
0.997680,-0.068057,0.001298,0.396201
-0.001174,0.001856,0.999997,-0.002236
0.000000,0.000000,0.000000,1.000000
-0.704644,-0.709559,0.001714,1.052867
0.709561,-0.704643,0.001265,0.796380
0.000311,0.002107,0.999998,-0.002730
0.000000,0.000000,0.000000,1.000000
-0.997184,-0.074969,0.001735,0.792141
0.074972,-0.997185,0.001302,1.058993
0.001633,0.001430,0.999998,-0.002547
0.000000,0.000000,0.000000,1.000000
-0.999991,-0.003787,0.001648,0.392152
0.003790,-0.999992,0.001331,1.089009
0.001642,0.001337,0.999997,-0.001911
0.000000,0.000000,0.000000,1.000000
-0.999993,-0.003133,0.001875,-0.007760
0.003136,-0.999994,0.001387,1.090458
0.001871,0.001393,0.999998,-0.001431
0.000000,0.000000,0.000000,1.000000
-0.997682,0.068027,0.001703,-0.407861
-0.068025,-0.997683,0.001205,1.091920
0.001781,0.001086,0.999998,-0.000450
0.000000,0.000000,0.000000,1.000000
-0.709455,0.704749,0.001729,-0.808138
-0.704747,-0.709457,0.001361,1.064319
0.002186,-0.000252,0.999997,0.000004
0.000000,0.000000,0.000000,1.000000
