0.420475,0.806919,0.074344,0.408113
0.511948,-0.562298,0.457408,0.460986
0.684929,-0.175274,0.415978,0.571938
-0.008160,0.758842,0.217949,0.613669
-0.774003,0.167196,0.411761,0.451019
-0.695064,-0.149181,0.422600,0.562175
-0.644710,0.625503,0.266970,0.349031
0.129314,-0.743080,0.293327,0.587426
0.028530,0.832647,0.358736,0.420944
0.819038,0.315813,0.177709,0.444812
0.859159,-0.043642,0.113745,0.496995
-0.287044,0.558742,0.379345,0.679346
0.390113,0.754406,0.365338,0.381066
0.063958,0.877138,0.053487,0.472946
-0.791929,-0.339683,0.256031,0.438077
0.060417,0.814871,0.273377,0.507544
-0.221725,0.135601,0.560537,0.786288
-0.776154,0.484078,0.057793,0.399890
-0.069407,-0.672033,0.256272,0.691288
0.351449,-0.736602,0.155716,0.556466
-0.605205,-0.601572,0.163689,0.495018
0.812250,-0.064821,0.216038,0.537936
-0.510440,0.745721,0.161562,0.396545
0.762516,0.254626,0.208359,0.557065
0.688629,0.520345,0.211464,0.458600
0.544645,0.692424,0.185069,0.435501
-0.431778,0.251010,0.580548,0.643059
0.512407,-0.316579,0.472421,0.643456
0.844147,0.077401,0.250841,0.467445
-0.361610,-0.801601,0.087081,0.468071
-0.851485,-0.072949,0.006434,0.519240
0.820814,0.281107,-0.001037,0.497234
-0.764107,-0.467796,0.185447,0.403629
-0.545208,-0.708411,0.264951,0.361530
-0.352628,0.671589,0.260637,0.597235
-0.130445,-0.866689,0.025300,0.480826
-0.831944,0.193149,0.123103,0.505379
0.564751,0.591713,0.398241,0.415134
-0.039173,-0.736450,0.150113,0.658462
0.093541,0.700716,0.231324,0.668384
-0.110541,0.378760,0.620995,0.677264
-0.685681,0.437193,0.291713,0.503594
-0.143718,0.811506,0.206568,0.527382
-0.706069,0.294058,0.341655,0.546139
-0.348774,0.611037,0.502415,0.502563
0.724293,-0.568854,0.087669,0.379630
-0.867749,0.197787,0.051513,0.453032
-0.192410,0.788460,0.280380,0.512540
-0.319625,-0.690549,0.263094,0.593096
0.695107,-0.580191,0.180458,0.384239
